STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract,density_q,county_fips
25,025,070502,25025070502,1400000US25025070502,705.02,Census Tract 705.02,G5020,S,174417,0,+42.3411012,-071.0737001,25025070502,Q4_high,25025
25,025,000101,25025000101,1400000US25025000101,1.01,Census Tract 1.01,G5020,S,249924,0,+42.3608778,-071.1330510,25025000101,Q4_high,25025
25,025,110104,25025110104,1400000US25025110104,1101.04,Census Tract 1101.04,G5020,S,301939,0,+42.2934302,-071.1208887,25025110104,Q4_high,25025
25,025,000804,25025000804,1400000US25025000804,8.04,Census Tract 8.04,G5020,S,607596,0,+42.3586255,-071.1308995,25025000804,Q4_high,25025
25,021,413100,25021413100,1400000US25021413100,4131,Census Tract 4131,G5020,S,10254203,203270,+42.1880793,-071.1695095,25021413100,Q3,25021
25,021,415101,25021415101,1400000US25021415101,4151.01,Census Tract 4151.01,G5020,S,9891689,175092,+42.1734793,-071.1595529,25021415101,Q3,25021
25,021,403400,25021403400,1400000US25021403400,4034,Census Tract 4034,G5020,S,9636426,311047,+42.2788255,-071.2663672,25021403400,Q2,25021
25,021,408102,25021408102,1400000US25021408102,4081.02,Census Tract 4081.02,G5020,S,7822153,217044,+42.1464659,-071.4155910,25021408102,Q2,25021
25,021,406101,25021406101,1400000US25021406101,4061.01,Census Tract 4061.01,G5020,S,17341669,347751,+42.2028317,-071.3157161,25021406101,Q2,25021
25,021,422502,25021422502,1400000US25021422502,4225.02,Census Tract 4225.02,G5020,S,2644867,383487,+42.2137779,-070.9374231,25021422502,Q3,25021
25,021,402300,25021402300,1400000US25021402300,4023,Census Tract 4023,G5020,S,4264110,89283,+42.2235593,-071.1542001,25021402300,Q3,25021
25,021,402500,25021402500,1400000US25021402500,4025,Census Tract 4025,G5020,S,10836950,416806,+42.2538326,-071.2024174,25021402500,Q3,25021
25,021,419700,25021419700,1400000US25021419700,4197,Census Tract 4197,G5020,S,4292913,60420,+42.1918610,-071.0017134,25021419700,Q2,25021
25,021,406102,25021406102,1400000US25021406102,4061.02,Census Tract 4061.02,G5020,S,19977288,291266,+42.1698248,-071.2999982,25021406102,Q1_low,25021
25,021,416200,25021416200,1400000US25021416200,4162,Census Tract 4162,G5020,S,3467380,60671,+42.2545227,-071.0958574,25021416200,Q1_low,25021
25,021,414100,25021414100,1400000US25021414100,4141,Census Tract 4141,G5020,S,28397869,338878,+42.1200933,-071.2036931,25021414100,Q2,25021
25,021,417502,25021417502,1400000US25021417502,4175.02,Census Tract 4175.02,G5020,S,895848,0,+42.2791507,-071.0276145,25021417502,Q4_high,25021
25,021,409102,25021409102,1400000US25021409102,4091.02,Census Tract 4091.02,G5020,S,17709147,560399,+42.1180896,-071.3544221,25021409102,Q1_low,25021
25,021,404400,25021404400,1400000US25021404400,4044,Census Tract 4044,G5020,S,6865923,597065,+42.2881888,-071.2954958,25021404400,Q3,25021
25,021,410100,25021410100,1400000US25021410100,4101,Census Tract 4101,G5020,S,25068332,900941,+42.0580542,-071.2767392,25021410100,Q2,25021
25,021,410400,25021410400,1400000US25021410400,4104,Census Tract 4104,G5020,S,10315487,1401178,+42.0874212,-071.2519739,25021410400,Q3,25021
25,021,411200,25021411200,1400000US25021411200,4112,Census Tract 4112,G5020,S,8807188,185997,+42.1568815,-071.2161866,25021411200,Q3,25021
25,023,530802,25023530802,1400000US25023530802,5308.02,Census Tract 5308.02,G5020,S,7963458,18420057,+41.8888055,-070.5335701,25023530802,Q1_low,25023
25,023,530902,25023530902,1400000US25023530902,5309.02,Census Tract 5309.02,G5020,S,19164728,4113501,+41.8356150,-070.5576463,25023530902,Q1_low,25023
25,023,500104,25023500104,1400000US25023500104,5001.04,Census Tract 5001.04,G5020,S,2134175,10368469,+42.2822227,-070.8737912,25023500104,Q2,25023
25,023,500103,25023500103,1400000US25023500103,5001.03,Census Tract 5001.03,G5020,S,1951849,8598835,+42.2713919,-070.8234876,25023500103,Q1_low,25023
25,023,525204,25023525204,1400000US25023525204,5252.04,Census Tract 5252.04,G5020,S,15399841,323085,+41.9789371,-070.9307743,25023525204,Q1_low,25023
25,023,542101,25023542101,1400000US25023542101,5421.01,Census Tract 5421.01,G5020,S,89362591,2088577,+41.8674028,-070.8269627,25023542101,Q1_low,25023
25,023,540103,25023540103,1400000US25023540103,5401.03,Census Tract 5401.03,G5020,S,37794066,884832,+41.8148141,-070.9899145,25023540103,Q1_low,25023
25,023,530801,25023530801,1400000US25023530801,5308.01,Census Tract 5308.01,G5020,S,22291352,1281391,+41.8826508,-070.5640935,25023530801,Q1_low,25023
25,023,540101,25023540101,1400000US25023540101,5401.01,Census Tract 5401.01,G5020,S,23484703,583751,+41.8669369,-070.9463711,25023540101,Q1_low,25023
25,023,542102,25023542102,1400000US25023542102,5421.02,Census Tract 5421.02,G5020,S,29781215,5093874,+41.8374420,-070.8858073,25023542102,Q1_low,25023
25,009,262100,25009262100,1400000US25009262100,2621,Census Tract 2621,G5020,S,22011371,1032793,+42.8386028,-071.0119970,25009262100,Q1_low,25009
25,021,417300,25021417300,1400000US25021417300,4173,Census Tract 4173,G5020,S,1727177,2461750,+42.2978783,-071.0286453,25021417300,Q4_high,25021
25,021,415300,25021415300,1400000US25021415300,4153,Census Tract 4153,G5020,S,16710269,514561,+42.1963267,-071.1287863,25021415300,Q3,25021
25,021,403300,25021403300,1400000US25021403300,4033,Census Tract 4033,G5020,S,6942776,193905,+42.2657298,-071.2421899,25021403300,Q3,25021
25,021,442103,25021442103,1400000US25021442103,4421.03,Census Tract 4421.03,G5020,S,16629476,206475,+42.1176651,-071.4037132,25021442103,Q1_low,25021
25,021,422600,25021422600,1400000US25021422600,4226,Census Tract 4226,G5020,S,5015220,828617,+42.2286236,-070.9382049,25021422600,Q1_low,25021
25,021,404100,25021404100,1400000US25021404100,4041,Census Tract 4041,G5020,S,4254703,207348,+42.3159863,-071.2500726,25021404100,Q4_high,25021
25,021,405100,25021405100,1400000US25021405100,4051,Census Tract 4051,G5020,S,39098446,837909,+42.2341598,-071.2911666,25021405100,Q1_low,25021
25,021,402101,25021402101,1400000US25021402101,4021.01,Census Tract 4021.01,G5020,S,4030399,373074,+42.2667518,-071.1818259,25021402101,Q3,25021
25,021,414200,25021414200,1400000US25021414200,4142,Census Tract 4142,G5020,S,24662521,2013906,+42.0798811,-071.1613536,25021414200,Q1_low,25021
25,021,420301,25021420301,1400000US25021420301,4203.01,Census Tract 4203.01,G5020,S,5787504,19471,+42.1684211,-071.0416967,25021420301,Q3,25021
25,021,409101,25021409101,1400000US25021409101,4091.01,Census Tract 4091.01,G5020,S,20875884,732645,+42.1167622,-071.3168858,25021409101,Q1_low,25021
25,021,401100,25021401100,1400000US25021401100,4011,Census Tract 4011,G5020,S,4131254,109096,+42.3238534,-071.1420033,25021401100,Q2,25021
25,021,412300,25021412300,1400000US25021412300,4123,Census Tract 4123,G5020,S,7214510,112013,+42.2148462,-071.1721804,25021412300,Q4_high,25021
25,021,404201,25021404201,1400000US25021404201,4042.01,Census Tract 4042.01,G5020,S,3735595,37427,+42.3190489,-071.2831806,25021404201,Q2,25021
25,021,412100,25021412100,1400000US25021412100,4121,Census Tract 4121,G5020,S,9247113,400201,+42.2062827,-071.2278999,25021412100,Q2,25021
25,021,412200,25021412200,1400000US25021412200,4122,Census Tract 4122,G5020,S,11721124,256131,+42.2354674,-071.2197246,25021412200,Q2,25021
25,021,413300,25021413300,1400000US25021413300,4133,Census Tract 4133,G5020,S,3217153,3683,+42.1943111,-071.2191611,25021413300,Q1_low,25021
25,007,200400,25007200400,1400000US25007200400,2004,Census Tract 2004,G5020,S,162087372,145188936,+41.4195463,-070.6500469,25007200400,Q1_low,25007
25,013,812104,25013812104,1400000US25013812104,8121.04,Census Tract 8121.04,G5020,S,2230223,0,+42.1930004,-072.6296984,25013812104,Q3,25013
25,013,813304,25013813304,1400000US25013813304,8133.04,Census Tract 8133.04,G5020,S,4928544,11337,+42.0416997,-072.5634770,25013813304,Q2,25013
25,015,821903,25015821903,1400000US25015821903,8219.03,Census Tract 8219.03,G5020,S,2995864,59527,+42.3111810,-072.6421677,25015821903,Q3,25015
25,027,706100,25027706100,1400000US25027706100,7061,Census Tract 7061,G5020,S,106347599,2404684,+42.4951109,-072.0023392,25027706100,Q1_low,25027
25,007,200200,25007200200,1400000US25007200200,2002,Census Tract 2002,G5020,S,18874981,11175882,+41.4417130,-070.5761430,25007200200,Q1_low,25007
25,021,400900,25021400900,1400000US25021400900,4009,Census Tract 4009,G5020,S,386684,11391,+42.3329543,-071.1172354,25021400900,Q4_high,25021
25,007,200100,25007200100,1400000US25007200100,2001,Census Tract 2001,G5020,S,16884798,10109959,+41.4586451,-070.6125215,25007200100,Q2,25007
25,007,200300,25007200300,1400000US25007200300,2003,Census Tract 2003,G5020,S,69445842,53089143,+41.3776550,-070.5220800,25007200300,Q1_low,25007
25,021,413500,25021413500,1400000US25021413500,4135,Census Tract 4135,G5020,S,5721327,69791,+42.1687883,-071.2002849,25021413500,Q4_high,25021
25,021,414300,25021414300,1400000US25021414300,4143,Census Tract 4143,G5020,S,7636707,118733,+42.1231218,-071.1693190,25021414300,Q2,25021
25,027,716200,25027716200,1400000US25027716200,7162,Census Tract 7162,G5020,S,2115911,14606,+42.4261168,-071.6879830,25027716200,Q3,25027
25,017,328100,25017328100,1400000US25017328100,3281,Census Tract 3281,G5020,S,42620845,771418,+42.6761491,-071.4997715,25017328100,Q1_low,25017
25,017,316102,25017316102,1400000US25017316102,3161.02,Census Tract 3161.02,G5020,S,9640416,177232,+42.5596744,-071.2609482,25017316102,Q2,25017
25,003,900600,25003900600,1400000US25003900600,9006,Census Tract 9006,G5020,S,2112080,71544,+42.4565288,-073.2623060,25003900600,Q3,25003
25,003,901100,25003901100,1400000US25003901100,9011,Census Tract 9011,G5020,S,7889295,14757,+42.4771527,-073.2083180,25003901100,Q2,25003
25,017,316202,25017316202,1400000US25017316202,3162.02,Census Tract 3162.02,G5020,S,5970585,93912,+42.5319893,-071.2244363,25017316202,Q2,25017
25,017,368500,25017368500,1400000US25017368500,3685,Census Tract 3685,G5020,S,465881,37807,+42.3692509,-071.2385575,25017368500,Q4_high,25017
25,017,352200,25017352200,1400000US25017352200,3522,Census Tract 3522,G5020,S,145606,0,+42.3719651,-071.0851250,25017352200,Q4_high,25017
25,017,318200,25017318200,1400000US25017318200,3182,Census Tract 3182,G5020,S,16830888,935768,+42.6014367,-071.4743161,25017318200,Q1_low,25017
25,017,318300,25017318300,1400000US25017318300,3183,Census Tract 3183,G5020,S,23832026,333774,+42.5760860,-071.4454859,25017318300,Q1_low,25017
25,017,317202,25017317202,1400000US25017317202,3172.02,Census Tract 3172.02,G5020,S,5683081,28256,+42.6093601,-071.3740841,25017317202,Q1_low,25017
25,017,374000,25017374000,1400000US25017374000,3740,Census Tract 3740,G5020,S,4957318,157783,+42.3020256,-071.1942283,25017374000,Q4_high,25017
25,017,361300,25017361300,1400000US25017361300,3613,Census Tract 3613,G5020,S,33926664,1762912,+42.4904280,-071.3531968,25017361300,Q1_low,25017
25,017,341200,25017341200,1400000US25017341200,3412,Census Tract 3412,G5020,S,1103339,0,+42.4213412,-071.0810667,25017341200,Q3,25017
25,017,327103,25017327103,1400000US25017327103,3271.03,Census Tract 3271.03,G5020,S,22841738,1104400,+42.6454381,-071.6175252,25017327103,Q1_low,25017
25,017,352900,25017352900,1400000US25017352900,3529,Census Tract 3529,G5020,S,279478,0,+42.3724814,-071.1033526,25017352900,Q4_high,25017
25,017,365201,25017365201,1400000US25017365201,3652.01,Census Tract 3652.01,G5020,S,14841627,157220,+42.3746930,-071.4326542,25017365201,Q2,25017
25,017,314301,25017314301,1400000US25017314301,3143.01,Census Tract 3143.01,G5020,S,15284087,347903,+42.6790373,-071.2787777,25017314301,Q2,25017
25,017,366100,25017366100,1400000US25017366100,3661,Census Tract 3661,G5020,S,5952034,891422,+42.3255606,-071.3663984,25017366100,Q2,25017
25,017,353800,25017353800,1400000US25017353800,3538,Census Tract 3538,G5020,S,252962,0,+42.3708052,-071.1096338,25017353800,Q4_high,25017
25,017,316201,25017316201,1400000US25017316201,3162.01,Census Tract 3162.01,G5020,S,7158355,102804,+42.5430018,-071.2354539,25017316201,Q2,25017
25,017,350300,25017350300,1400000US25017350300,3503,Census Tract 3503,G5020,S,398297,0,+42.3951858,-071.1063199,25017350300,Q4_high,25017
25,017,387100,25017387100,1400000US25017387100,3871,Census Tract 3871,G5020,S,15847966,636623,+42.1930363,-071.4203385,25017387100,Q2,25017
25,017,383902,25017383902,1400000US25017383902,3839.02,Census Tract 3839.02,G5020,S,11771578,153409,+42.3195156,-071.4641182,25017383902,Q1_low,25017
25,017,383600,25017383600,1400000US25017383600,3836,Census Tract 3836,G5020,S,6172992,77712,+42.3054903,-071.4159751,25017383600,Q4_high,25017
25,017,374300,25017374300,1400000US25017374300,3743,Census Tract 3743,G5020,S,2530160,57221,+42.3252956,-071.2358074,25017374300,Q4_high,25017
25,017,316300,25017316300,1400000US25017316300,3163,Census Tract 3163,G5020,S,10387608,519208,+42.5383330,-071.2762998,25017316300,Q3,25017
25,017,373200,25017373200,1400000US25017373200,3732,Census Tract 3732,G5020,S,1277471,13734,+42.3609087,-071.2010291,25017373200,Q4_high,25017
25,017,314302,25017314302,1400000US25017314302,3143.02,Census Tract 3143.02,G5020,S,16404395,577212,+42.6928647,-071.2572262,25017314302,Q2,25017
25,017,352300,25017352300,1400000US25017352300,3523,Census Tract 3523,G5020,S,694885,0,+42.3662197,-071.0835011,25017352300,Q4_high,25017
25,017,342600,25017342600,1400000US25017342600,3426,Census Tract 3426,G5020,S,452527,0,+42.4049904,-071.0433146,25017342600,Q3,25017
25,017,317102,25017317102,1400000US25017317102,3171.02,Census Tract 3171.02,G5020,S,10871284,159006,+42.6009674,-071.3249037,25017317102,Q4_high,25017
25,017,365100,25017365100,1400000US25017365100,3651,Census Tract 3651,G5020,S,30457425,736839,+42.4050630,-071.4125646,25017365100,Q1_low,25017
25,017,310602,25017310602,1400000US25017310602,3106.02,Census Tract 3106.02,G5020,S,2265967,266850,+42.6488833,-071.3439844,25017310602,Q4_high,25017
25,017,310700,25017310700,1400000US25017310700,3107,Census Tract 3107,G5020,S,882687,259051,+42.6437280,-071.3305258,25017310700,Q3,25017
25,017,311100,25017311100,1400000US25017311100,3111,Census Tract 3111,G5020,S,430361,15962,+42.6424117,-071.3209140,25017311100,Q4_high,25017
25,017,311200,25017311200,1400000US25017311200,3112,Census Tract 3112,G5020,S,448407,11584,+42.6378282,-071.3245031,25017311200,Q3,25017
25,017,311300,25017311300,1400000US25017311300,3113,Census Tract 3113,G5020,S,650036,0,+42.6371050,-071.3352850,25017311300,Q3,25017
25,017,311400,25017311400,1400000US25017311400,3114,Census Tract 3114,G5020,S,2142624,264482,+42.6325528,-071.3518611,25017311400,Q4_high,25017
25,017,311500,25017311500,1400000US25017311500,3115,Census Tract 3115,G5020,S,557030,0,+42.6305469,-071.3345653,25017311500,Q3,25017
25,003,924100,25003924100,1400000US25003924100,9241,Census Tract 9241,G5020,S,58901712,2431454,+42.3019692,-073.3230236,25003924100,Q1_low,25003
25,017,387202,25017387202,1400000US25017387202,3872.02,Census Tract 3872.02,G5020,S,19491709,236358,+42.1906581,-071.4746049,25017387202,Q1_low,25017
25,017,327102,25017327102,1400000US25017327102,3271.02,Census Tract 3271.02,G5020,S,9062279,175572,+42.6696225,-071.5718755,25017327102,Q1_low,25017
25,017,321100,25017321100,1400000US25017321100,3211,Census Tract 3211,G5020,S,15219447,490206,+42.3544961,-071.4973127,25017321100,Q2,25017
25,017,386100,25017386100,1400000US25017386100,3861,Census Tract 3861,G5020,S,40890896,952549,+42.2319469,-071.3729634,25017386100,Q1_low,25017
25,017,317103,25017317103,1400000US25017317103,3171.03,Census Tract 3171.03,G5020,S,10755054,419482,+42.5700606,-071.3561608,25017317103,Q1_low,25017
25,017,374800,25017374800,1400000US25017374800,3748,Census Tract 3748,G5020,S,3149115,73561,+42.3328415,-071.2503740,25017374800,Q4_high,25017
25,017,333100,25017333100,1400000US25017333100,3331,Census Tract 3331,G5020,S,7100683,32039,+42.4651759,-071.1834210,25017333100,Q2,25017
25,017,368700,25017368700,1400000US25017368700,3687,Census Tract 3687,G5020,S,708886,31327,+42.3686180,-071.2265194,25017368700,Q4_high,25017
25,017,313101,25017313101,1400000US25017313101,3131.01,Census Tract 3131.01,G5020,S,28808324,1780735,+42.6589732,-071.4519222,25017313101,Q2,25017
25,017,334300,25017334300,1400000US25017334300,3343,Census Tract 3343,G5020,S,9828867,27085,+42.5481562,-071.1107766,25017334300,Q2,25017
25,017,367200,25017367200,1400000US25017367200,3672,Census Tract 3672,G5020,S,25869067,950066,+42.3459611,-071.3006085,25017367200,Q1_low,25017
25,017,350400,25017350400,1400000US25017350400,3504,Census Tract 3504,G5020,S,600702,0,+42.3983856,-071.1150680,25017350400,Q3,25017
25,017,315200,25017315200,1400000US25017315200,3152,Census Tract 3152,G5020,S,15224829,634354,+42.6177820,-071.2368957,25017315200,Q2,25017
25,017,315402,25017315402,1400000US25017315402,3154.02,Census Tract 3154.02,G5020,S,7847646,99330,+42.6084373,-071.1871072,25017315402,Q2,25017
25,017,374100,25017374100,1400000US25017374100,3741,Census Tract 3741,G5020,S,2242813,46721,+42.3150049,-071.2118062,25017374100,Q4_high,25017
25,013,813401,25013813401,1400000US25013813401,8134.01,Census Tract 8134.01,G5020,S,5684762,24319,+42.0739761,-072.5264794,25013813401,Q3,25013
25,003,926100,25003926100,1400000US25003926100,9261,Census Tract 9261,G5020,S,122792167,2936438,+42.1036505,-073.3598875,25003926100,Q1_low,25003
25,003,932300,25003932300,1400000US25003932300,9323,Census Tract 9323,G5020,S,53690031,2502365,+42.4358274,-073.1128124,25003932300,Q1_low,25003
25,003,933200,25003933200,1400000US25003933200,9332,Census Tract 9332,G5020,S,116728278,3095157,+42.2125817,-073.2132361,25003933200,Q1_low,25003
25,013,813404,25013813404,1400000US25013813404,8134.04,Census Tract 8134.04,G5020,S,21442052,126691,+42.0490058,-072.4916994,25013813404,Q2,25013
25,013,813500,25013813500,1400000US25013813500,8135,Census Tract 8135,G5020,S,50791584,77618,+42.0711876,-072.4177176,25013813500,Q1_low,25013
25,017,301102,25017301102,1400000US25017301102,3011.02,Census Tract 3011.02,G5020,S,40437309,612002,+42.6383921,-071.7146381,25017301102,Q1_low,25017
25,017,310200,25017310200,1400000US25017310200,3102,Census Tract 3102,G5020,S,1909151,154522,+42.6534470,-071.2963320,25017310200,Q2,25017
25,017,310300,25017310300,1400000US25017310300,3103,Census Tract 3103,G5020,S,1077954,7554,+42.6599933,-071.3095747,25017310300,Q2,25017
25,017,300100,25017300100,1400000US25017300100,3001,Census Tract 3001,G5020,S,61290670,1000254,+42.6762927,-071.8325227,25017300100,Q1_low,25017
25,017,310400,25017310400,1400000US25017310400,3104,Census Tract 3104,G5020,S,534338,143827,+42.6541347,-071.3111418,25017310400,Q3,25017
25,017,310500,25017310500,1400000US25017310500,3105,Census Tract 3105,G5020,S,851840,140985,+42.6562242,-071.3260812,25017310500,Q2,25017
25,017,310601,25017310601,1400000US25017310601,3106.01,Census Tract 3106.01,G5020,S,5040317,348763,+42.6501982,-071.3642535,25017310601,Q3,25017
